 ,Time,User,Tweet
325,2020-03-09 23:59:55+00:00,noticiasdelmun4,La directora de Turismo subió al crucero en el que llegó caso sospechoso de coronavirus https://t.co/DBMTMDcmKT
326,2020-03-09 23:59:55+00:00,ChianaLynae,RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…
327,2020-03-09 23:59:55+00:00,Manuee03,RT @mmorera79: No estáis forzando un poquito lo de ir ya a la playa? Que no os va a matar el coronavirus y os va a matar una “Purrrrmonia”!…
328,2020-03-09 23:59:55+00:00,RayvenMonique,RT @FeelingFisky: the US government “taking action” to stop the spread of coronavirus
329,2020-03-09 23:59:55+00:00,janicefrye0846,RT @WorldAffairsPro: VP Pence tells Americans to head to https://t.co/SUJDgGyq7q for latest trusted info. Site vastly under-reports number…
330,2020-03-09 23:59:54+00:00,reniahpit,RT @jeremiejanot: Espérons que tous ces gens qui se ruent sur les denrées non périssables alors qu'une maladie touche moins d'une personne…
331,2020-03-09 23:59:54+00:00,_tacrump,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus. 

No, this is n…"
332,2020-03-09 23:59:54+00:00,Lady_Glencora,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus. 

No, this is n…"
333,2020-03-09 23:59:54+00:00,unlewis,"RT @ABC: NEW: WHO Director-General Tedros Adhanom Ghebreyesus: ""Now that the virus has a foothold in so many countries, the threat of a pan…"
334,2020-03-09 23:59:54+00:00,Leiyoshi,RT @ultrapokememes: Avoid the coronavirus Team Rocket-style https://t.co/61sqtkdf1r
335,2020-03-09 23:59:54+00:00,OscarAlvarez48,(haciendo coñas malas sobre el puto coronavirus por twitter para disimular que esta mierda me estresa mucho porque… https://t.co/mdqXRLGrXF
336,2020-03-09 23:59:54+00:00,Suz60631014,"RT @ABC: Germany's first ""drive-in"" coronavirus testing center went into operation on Monday. https://t.co/ox0Gt0PJYs https://t.co/zUZ9IXqY…"
337,2020-03-09 23:59:54+00:00,OCAlzheimers,"Our ""Coronavirus: Information Seniors Need to Know"" event has reached capacity for in-person attendance, but you ca… https://t.co/2msUkoW6PR"
338,2020-03-09 23:59:54+00:00,MarielaCastrel2,@donderisja @IvanSot86355847 @MINSAPma Por qué dan esta noticia agachada y no la pasan por todos los medios de comu… https://t.co/hOcTiSfPdu
339,2020-03-09 23:59:54+00:00,birdsandpaper,RT @PaulRigbywrites: LATEST: The shocking reality of the coronavirus epidemic revealed in graphic video filmed today in France . . .  https…
340,2020-03-09 23:59:54+00:00,HollyLynnNY,"RT @ABC: Germany's first ""drive-in"" coronavirus testing center went into operation on Monday. https://t.co/ox0Gt0PJYs https://t.co/zUZ9IXqY…"
341,2020-03-09 23:59:54+00:00,theshadow_2020,RT @Gdad1: Somehow the morbidly obese Trump dodges responsibility with the ease of an Olympic Gymnast as coronavirus spreads and markets cr…
342,2020-03-09 23:59:54+00:00,sgpetrocelli,Al coronavirus hay que combatirlo con boladeoras al estilo kirchnerista.
343,2020-03-09 23:59:54+00:00,SavieSecrets,"RT @mmaake02: Me and my dad went to Costco and my dad bought over 30 boxes of meat 

Cashier: If your doing all that for Coronavirus, you o…"
344,2020-03-09 23:59:54+00:00,Poch_Ma,RT @vismoglie: ミラノからの衝撃的な証言「60代以上の人には挿管しなくなった。状況は非常に深刻です。若い人や他の病状のない人を選んで挿管する人の選択を開始する必要があった。多くの人が換気補助を必要としていますが全ての人に機械的換気はできません」（ないと死に至ります…
345,2020-03-09 23:59:54+00:00,Harisobed95,"RT @NBCNews: More than 550 coronavirus cases have been reported in 30+ US states.
https://t.co/zmQZmAgHGt https://t.co/xRGcqWO5fB"
346,2020-03-09 23:59:54+00:00,LRosenfeldt,"RT @Politidope: NEW: Trump just announced that he plans to announce a payroll tax cut in response to coronavirus.

I'm not kidding."
347,2020-03-09 23:59:54+00:00,Sant466,RT @josetorohardy: La crisis desatada por el coronavirus contribuye a que  China experimentará el menor crecimiento del PIB en 30 años
348,2020-03-09 23:59:54+00:00,TheMannieYears,Coronavirus update https://t.co/9G5UXTZbst via @Granicus
349,2020-03-09 23:59:54+00:00,carmenm91057666,"RT @delamadridrob: La #MUERTE 💀 de #EEUU 🇺🇸 la vieron Nixon y Kissinger en 1974, no era #coronavirus 🦠 ni #Trump sino peor, el petróleo hun…"
350,2020-03-09 23:59:54+00:00,MartinNewMexico,RT @SenSchumer: What was glaringly missing from President Trump’s press conference was how he is actually going to combat the spread of the…
351,2020-03-09 23:59:54+00:00,libertad_2020,"RT @WhiteHouse: Moments ago: President @realDonaldTrump gave remarks from the podium, joined by members of the White House Coronavirus Task…"
352,2020-03-09 23:59:54+00:00,BigBrainesHoe,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…"
353,2020-03-09 23:59:54+00:00,pwnedlib,"RT @Nouriel: There will be a recession due to coronavirus, says Nouriel Roubini https://t.co/4Lm1kFI5T0"
354,2020-03-09 23:59:54+00:00,AnneOFarrell1,"RT @sarahcwestwood: New: The CPAC attendee w/ coronavirus didn't just have general admission, but a higher-level ticket which gave him spec…"
355,2020-03-09 23:59:54+00:00,Hater__6,RT @Alvaro_varito: Luego que por qué el coronavirus.
356,2020-03-09 23:59:54+00:00,BacterieNouchka,"RT @Lesjoursfr: «La crise du #coronavirus n’est pas environnementale, mais ses causes le sont»: l’épidémie actuelle, due à la destruction d…"
357,2020-03-09 23:59:54+00:00,randomtraveler6,RT @area51org: UFO World News: #NASA Administrator Statement on Coronavirus Situation https://t.co/QkQltvxMei
358,2020-03-09 23:59:54+00:00,keither2you,"RT @JerryGracio: Tingnan n'yo kung saan na-admit ang 4 new coronavirus patients: lahat, upscale na ospital, malamang nalaman dahil nagpa-ch…"
359,2020-03-09 23:59:54+00:00,flexpaguetti,RT @iamchititi: ¿Te imaginas que tras la locura esta del coronavirus alguien llegase a la conclusión de que lo mismo cuando un trabajador s…
360,2020-03-09 23:59:54+00:00,whiskednbakin,"The coronavirus didnt come from the bats. It came from THE MAN. But they blamed bats. BAT ... MAN, who owns DC comi… https://t.co/i0uTokVrvD"
361,2020-03-09 23:59:54+00:00,Mikrokosmo0n,RT @nevesmind_: Gente pelo amor de Deus máscara comum NÃO impede você de pegar coronavirus ok?? Inclusive é recomendada pra quem JÁ ESTÁ co…
362,2020-03-09 23:59:54+00:00,Maestro04530524,RT @clarincom: Coronavirus: Jair Bolsonaro dice que la amenaza está sobredimensionada https://t.co/ntM4wCe8rA
363,2020-03-09 23:59:54+00:00,mscnoticias,#SabiasQue La histórica caída de los precios del petróleo hoy #9Mar y el temor a un freno generalizado de la econom… https://t.co/c0PPS0sveh
364,2020-03-09 23:59:54+00:00,gypaete89,"RT @BFMTV: ""L'objectif est de retarder le pic épidémique et de baisser le volume de malades""

Le schéma du ministre de la Santé pour expliq…"
365,2020-03-09 23:59:54+00:00,reino56,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa
366,2020-03-09 23:59:54+00:00,00000365,RT @brycetache: It’s hard to talk about coronavirus. We don’t want anyone to panic. But we also need to raise attention to these 4 facts:…
367,2020-03-09 23:59:54+00:00,Rykhis,"RT @RaulSolisEU: Cuando hay graves incendios, accidentes, temporales o crisis de salud pública como la del coronavirus es cuando se hace ev…"
368,2020-03-09 23:59:54+00:00,KayJoe00,"RT @BNODesk: BREAKING: Italian Prime Minister Conte puts all of Italy on lockdown due to coronavirus, urges people to stay at home"
369,2020-03-09 23:59:54+00:00,itsmommy,RT @DerekCressman: Leave it to Republicans to propose tax cuts to combat coronavirus. It’s their solution for everything.
370,2020-03-09 23:59:54+00:00,Douglas88047847,"RT @xicograziano: Sou um caipira, confesso. Minha astúcia, porém, me guia. E raramente me engana. Está exagerado esse pavor do Coronavírus.…"
371,2020-03-09 23:59:54+00:00,ezanardi,"RT @BBCWorld: Dublin cancels St Patrick's Day parade amid fears about the spread of coronavirus
https://t.co/vtuWeMxA3C"
372,2020-03-09 23:59:54+00:00,saabmndrs,"RT @sejoalzir: Paalala sa mga ka-DDS:

SEA Games cauldron ni Cayetano: P 50M

Covid-19 test kit: P 5k

10,000 ka tao sana ang na-test ng co…"
373,2020-03-09 23:59:54+00:00,dennisdenmed111,"RT @RealSaavedra: Dr. Drew on the coronavirus: “Businesses are getting destroyed and people’s lives are being upended not by the virus, but…"
374,2020-03-09 23:59:54+00:00,EmiliaSykesOH,"The coronavirus has brought some fear and it’s understandable. However, there are ways to protect yourself and your… https://t.co/I7YU1WnsmW"
375,2020-03-09 23:59:54+00:00,HawaiiShira,RT @realTuckFrumper: Kellyanne Conway May Have Been Exposed To Coronavirus https://t.co/bLBllSgUYU
376,2020-03-09 23:59:54+00:00,misterfrumble,"RT @ChrisMurphyCT: Your daily reminder that:

a. Trump is using a provision of the Affordable Care Act to require that insurers cover the C…"
377,2020-03-09 23:59:54+00:00,lookatbald,"RT @spectatorindex: Coronavirus deaths

China: 3119
Italy: 463
Iran: 237
South Korea: 53
France: 30
Spain: 30
US: 22
Japan: 17
Iraq: 6
UK:…"
378,2020-03-09 23:59:54+00:00,forza_will2006,"The fact the #CoronaVirus aka #COVID19 is affecting #Italy has me so saddened. If there’s one place that’s home, it’s Italy. #KbirrrIsSad"
379,2020-03-09 23:59:54+00:00,_yiyya,"RT @guirodi: Si cancelas clases, mal. Si no cancelas clases, eres un irresponsable. Si cubres el coronavirus, mal. Si no lo cubres, mal. Si…"
380,2020-03-09 23:59:54+00:00,avaqas,RT @FabrizioRomano: OFFICIAL: Serie A has been suspended. #SerieA #Coronavirus
381,2020-03-09 23:59:54+00:00,kcolaizzo,"RT @jaketapper: 4 days after this tweet, Rep Gaetz is self-quarantining after being told he interacted at CPAC with someone who has tested…"
382,2020-03-09 23:59:54+00:00,JoMaloneMN,"RT @Mikel_Jollett: We could make all coronavirus testing free.

We could be expanding hospital beds.

We could be investing in respirators.…"
383,2020-03-09 23:59:54+00:00,franco71026412,"RT @CoronavirusESP: Las autoridades sanitarias de #Argentina 🇦🇷 han anunciado hoy cinco casos nuevos de #coronavirus, que elevan el total d…"
384,2020-03-09 23:59:54+00:00,stevenuni42,"RT @Fif2Booskap: ""On meurt bientôt tour"" @Oumardinho et @PunchyDinos les visionnaires 🔥🔥 #coronavirus"
385,2020-03-09 23:59:54+00:00,fahs___,RT @CamomileCloud: It's a unfair that South Korea is being treated as a center of coronavirus when the truth is their numbers are that high…
386,2020-03-09 23:59:54+00:00,JemisonJaclyn,RT @BrianKarem: Mr. President have you been tested for the Coronavirus? And ⁦@realDonaldTrump⁩ ‘s answer?  ... https://t.co/MuJqjUUZB4
387,2020-03-09 23:59:54+00:00,ddoan24,RT @wojespn: Reporting with @WindhorstESPN: NBA is planning to limit locker room access to only players and essential team personnel in wak…
388,2020-03-09 23:59:54+00:00,yilindeng2012,"RT @GOPLeader: Everything you need to know about the Chinese coronavirus can be found on one, regularly-updated website: https://t.co/nGCCD…"
389,2020-03-09 23:59:54+00:00,triandabean,"RT @ABC: Germany's first ""drive-in"" coronavirus testing center went into operation on Monday. https://t.co/ox0Gt0PJYs https://t.co/zUZ9IXqY…"
390,2020-03-09 23:59:54+00:00,Chris_S__LMT,"RT @BostonJerry: If you get Coronavirus, you need to miss work.

If you miss work in a retail/service job, you get fired.

If you get fired…"
391,2020-03-09 23:59:54+00:00,mjrb68,"@OliverLopezCano Lo que no entiendo, hace días vi las noticias decían que no había coronavirus y ahora...."
392,2020-03-09 23:59:54+00:00,lapusikolga2011,"RT @adagamov: Итальянское правительство закрывает на карантин ВСЮ страну
https://t.co/yReEpM1UDU"
393,2020-03-09 23:59:54+00:00,AtheneResists,"RT @minhtngo: Karma never loses an address.

Matt Gaetz boards Air Force One thru the front door, learns mid-flight that he was in contact…"
394,2020-03-09 23:59:53+00:00,DaleRBrekke1,"RT @exoticgamora: A third Princess cruise ship is now being kept from docking pending coronavirus tests. 

The ship's under a “no sail orde…"
395,2020-03-09 23:59:53+00:00,galitkfraser,"RT @SethAbramson: *FACTS*

Current reported mortality rate for seasonal flu (US): 0️⃣.1️⃣%

Current reported mortality rate for Coronavirus…"
396,2020-03-09 23:59:53+00:00,AbdullahGrbz3,RT @RiegerReport: Vice President Mike Pence says the White House will update reporters tonight on whether Trump has been tested for coronav…
397,2020-03-09 23:59:53+00:00,ncl_flmr26,RT @CamomileCloud: It's a unfair that South Korea is being treated as a center of coronavirus when the truth is their numbers are that high…
398,2020-03-09 23:59:53+00:00,PEltzholtz,"RT @kylegriffin1: Schumer: ""What was glaringly missing from President Trump's press conference was how he is actually going to combat the s…"
399,2020-03-09 23:59:53+00:00,diogosilva2403,"vocês: estou farto de ouvir falar do coronavirus, parem durante 1 minuto por favor  😤😭😤😤😤
also vocês: *sempre a falar do coronavirus*"
400,2020-03-09 23:59:53+00:00,_mariasepulveda,"RT @pizzaparacenar: El Coronavirus ha llegado a Pontevedra
Si me muero, poned esto en mi funeral https://t.co/1Rszw5VTFn"
401,2020-03-09 23:59:53+00:00,Grace_LucenaR,"RT @malede7: ESPAÑA... MADRID...

LA COMUNIDAD DE MADRID APRUEBA MEDIDAS EXTRAORDINARIAS POR EL CORONAVIRUS... https://t.co/8W45KbaMIn"
402,2020-03-09 23:59:53+00:00,flbarthelemy,RT @jeremiejanot: Espérons que tous ces gens qui se ruent sur les denrées non périssables alors qu'une maladie touche moins d'une personne…
403,2020-03-09 23:59:53+00:00,lisa2keller,"RT @keithboykin: Matt Gaetz wore a gas mask on the floor of the House of Representatives to mock coronavirus concerns.

Then one of his con…"
404,2020-03-09 23:59:53+00:00,DidiMG_,RT @auronplay: el coronavirus ha llegado a la India https://t.co/9oeYwBl9Ma
405,2020-03-09 23:59:53+00:00,ScottWi08388020,RT @lhorwich: Coronavirus fears are challenging public transit agencies across US. Is it still safe to ride? https://t.co/bS0cPWIq5P via @u…
406,2020-03-09 23:59:53+00:00,ManMet80,RT @JoyceWhiteVance: The President of the United States is playing golf today while a cruise ship full remains off the California coast bec…
407,2020-03-09 23:59:53+00:00,Javime12,"RT @auronplay: youtuber con coronavirus subiendo vídeos 
día 1: tengo coronavirus 
día 2: le enseño mi coche al coronavirus 
día 3: broma a…"
408,2020-03-09 23:59:53+00:00,luisjguedez13,RT @AlbertoRodNews: ÚLTIMA HORA | Tal Cual: Aislada paciente con sospecha de coronavirus en hospital Pérez Carreño de Caracas https://t.co/…
409,2020-03-09 23:59:53+00:00,bordeauxcarol,RT @guardiannews: Coronavirus: Italian PM extends lockdown to entire country https://t.co/pRhOsTJdtp
410,2020-03-09 23:59:53+00:00,jennifernblake,RT @JoyAnnReid: Every member of congress goes up for re-election in November. Gaetz's behavior during this coronavirus crisis will surely b…
411,2020-03-09 23:59:53+00:00,mac_daddiiiii,RT @mattdpearce: Coronavirus community spread now being reported in the Coachella Valley. Coachella still hasn't been canceled. https://t.c…
412,2020-03-09 23:59:53+00:00,mariangelesrc98,"RT @lolaam_02: Los del 2002: este es nuestro puto año

bachillerato: jajajajajajajj

ebau: jajajajjaajajjajajajajjajajajajaj

coronavirus:…"
413,2020-03-09 23:59:53+00:00,Valenrossii2,RT @NairrrrrrrrrrC: Ni al dengue ni al coronavirus le tengo tanto miedo como a salir de mi casa y no volver y aparecer envuelta en una bols…
414,2020-03-09 23:59:53+00:00,flowerboyharryy,"RT @mmaake02: Me and my dad went to Costco and my dad bought over 30 boxes of meat 

Cashier: If your doing all that for Coronavirus, you o…"
415,2020-03-09 23:59:53+00:00,Immortalzen,"RT @AmberD1116: My guess is they won’t be issuing this warning on Fox News...

CDC: If you're over 60, stock up on food, stay home, amid co…"
416,2020-03-09 23:59:53+00:00,GiusyFicarra,"RT @UCSCEI: Sospese le cerimonie religiose in tutta Italia: “L’accoglienza del Decreto è mediata unicamente dalla volontà di fare, anche in…"
417,2020-03-09 23:59:53+00:00,M8Pedrito,"RT @RocioMDP: Los niños son los mayores transmisores de virus. 
La gente mayor es la más afectada por el coronavirus. 
Solución: vamos a ce…"
418,2020-03-09 23:59:53+00:00,reselsnark,"RT @ewarren: Back in July, I warned an economic crash could be coming. One serious shock would be enough—and the Trump administration's inc…"
419,2020-03-09 23:59:53+00:00,_RIPlay_,"RT @EcrisioFX: Le coronavirus : *se transmet par voie respiratoire*

Les dépressifs : https://t.co/xPaExuEopy"
420,2020-03-09 23:59:53+00:00,Clau_sias,"El ministro de Salud reconoció que creyó que el coronavirus ""iba a llegar mucho más tarde"" a la Argentina, donde ya… https://t.co/GmYaxEk95C"
421,2020-03-09 23:59:53+00:00,AarshinKarande,"RT @ChrisMurphyCT: Your daily reminder that:

a. Trump is using a provision of the Affordable Care Act to require that insurers cover the C…"
422,2020-03-09 23:59:53+00:00,denisbatist,RT @JesseRodriguez: Boston cancels St. Patrick's Day Parade #coronavirus
423,2020-03-09 23:59:53+00:00,donnyork,RT @DonaldJTrumpJr: Interesting statistic that I just learned during the press conference which was very meaningful to me as a parent of 5…
424,2020-03-09 23:59:53+00:00,theonlyju1,"RT @UofUHealth: There are a lot of questions about face masks and if they will protect you from #COVID19.

Here is what you need to know!…"
425,2020-03-09 23:59:53+00:00,thegreatergabe,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…"
426,2020-03-09 23:59:53+00:00,SmernK,"RT @mkraju: Asked Pelosi if she thinks Trump should be tested after his interactions with Doug Collins and Matt Gaetz. 
Pelosi: “Tested for…"
427,2020-03-09 23:59:53+00:00,hortichris,RT @mostlysharks: being a millennial is washing your hands for 30 seconds because of the coronavirus while feeling guilty about water wasta…
428,2020-03-09 23:59:53+00:00,StoneyEducation,https://t.co/6qk2pdg9jn https://t.co/H6RTJQITsj
429,2020-03-09 23:59:53+00:00,andresoares_19,"RT @pnovaiss: Combate das universidades portuguesas ao coronavirus:

FMUP: fecha

ICBAS: fecha

UMINHO: fecha 

ISEP: https://t.co/VyNbSoDd…"
430,2020-03-09 23:59:53+00:00,ansyastark,RT @foisluca84: #Conte poteva essere a casa in ciabatte a preparare la lezione per lo streaming di domani e invece ha dovuto firmare il dec…
431,2020-03-09 23:59:53+00:00,WilliamPearl8,"RT @greg_price11: This video is ""manipulated"" to make it seem like Trump called coronavirus a ""hoax"" and the Nazis at Charlottesville ""very…"
432,2020-03-09 23:59:53+00:00,vincenzolandino,"This coronavirus is affecting us in some way.

I want to do what I can to help you out. 

So here's the deal, if yo… https://t.co/Q5LDoSwQDc"
433,2020-03-09 23:59:53+00:00,Bgg725,"RT @guirodi: Si cancelas clases, mal. Si no cancelas clases, eres un irresponsable. Si cubres el coronavirus, mal. Si no lo cubres, mal. Si…"
434,2020-03-09 23:59:53+00:00,JohnnyUSA1,RT @WhiteHouse: LIVE: Members of the Coronavirus Task Force Hold a Press Briefing https://t.co/QkF20ooYl5
435,2020-03-09 23:59:53+00:00,JudyPeyko,@VP Put the whole country on lock down and stop the spread of this virus immediately...ALL OF THE DEATHS AND SPREAD… https://t.co/Oi4PTsC6FF
436,2020-03-09 23:59:53+00:00,richrake,"RT @bpolitics: Mistrust, rumors and conspiracy theories hinder U.S. coronavirus fight https://t.co/oirZGjlqy8"
437,2020-03-09 23:59:53+00:00,auntbarb530,"RT @ewarren: Our economy was already showing cracks before the coronavirus. But an incompetent administration leading the response, engaged…"
438,2020-03-09 23:59:53+00:00,RCamberini92,RT @rossipresidente: Chi è venuto in #Toscana per fuggire dalle zone rosse ritorni a casa sua. Fa un gesto di responsabilità nei propri con…
439,2020-03-09 23:59:53+00:00,TheObamaphile,RT @Yamiche: Pres Trump told aides he’s afraid journalists will try to purposefully contract coronavirus to give it to him on Air Force One…
440,2020-03-09 23:59:53+00:00,Carlamsc_,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
441,2020-03-09 23:59:53+00:00,ManoloPicoT,RT @RubenSanchezTW: Todos los recursos de la sanidad privada deberían estar al servicio de la pública para hacer frente al coronavirus. Es…
442,2020-03-09 23:59:53+00:00,AugustoDC,No sé pero esto del #Coronavirus ya me parece un psicosocial a escala mundial 🤔
443,2020-03-09 23:59:53+00:00,Fernando1119,"RT @_Celiaquia_: Andaluces 🤝 Coronavirus
    Dejar a los madrileños sin universidad"
444,2020-03-09 23:59:53+00:00,petec2019,"RT @joshuawongcf: è una pandemia devastante, ed è nata in Cina, a Wuhan, è bene non scordarlo. Pechino e il governo di Carrie Lam hanno avu…"
445,2020-03-09 23:59:53+00:00,Rudolph_Li,RT @RubenSanchezTW: Todos los recursos de la sanidad privada deberían estar al servicio de la pública para hacer frente al coronavirus. Es…
446,2020-03-09 23:59:53+00:00,mmcguire001,"RT @DanRather: The denial, lack of preparation, muzzling of exports and other failures of the Trump Administration with coronavirus is also…"
447,2020-03-09 23:59:53+00:00,wawatadc,"RT @kylegriffin1: Schumer: ""What was glaringly missing from President Trump's press conference was how he is actually going to combat the s…"
448,2020-03-09 23:59:53+00:00,og_dbl_lo_g,"RT @NitzaSoledad: @CDCgov and @StateDept alerts contradict statements made Sat by @VP Mike Pence, who came to FL to reassure cruise company…"
449,2020-03-09 23:59:53+00:00,green_eyedrosek,"RT @YossiGestetner: THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the ba…"
450,2020-03-09 23:59:53+00:00,Austin1776,"RT @SportsCenter: Breaking: NBA, MLB, NHL and MLS are closing locker room access to the media due to the coronavirus outbreak. 

It will go…"
451,2020-03-09 23:59:53+00:00,rogersonkaren,RT @realTuckFrumper: Matt Gaetz Wore a Gas Mask to Mock Coronavirus Concerns. Now He’s in Quarantine. https://t.co/pDJXpNoZCF
452,2020-03-09 23:59:53+00:00,samuelG87,"RT @elimpacto_es: Pablo Casado propone un plan económico de choque por el coronavirus: ""El Gobierno no reacciona"".
#noticias #coronavirusEs…"
453,2020-03-09 23:59:53+00:00,chris_sanders28,RT @stoolpresidente: This is my 1 and only warning to the @coronavirus    If you don’t shut your ass up ASAP the @Vindog56 is coming and he…
454,2020-03-09 23:59:53+00:00,MarijuanaName,"RT @jaketapper: Everything travelers need to know about coronavirus

https://t.co/PATtlv8Xjg"
455,2020-03-09 23:59:53+00:00,AnnaLibertad9,"RT @alvariteus: Hasta el 6 de marzo el 90% de los casos de #coronavirus eran importados.

El 9 de marzo tenemos 558 casos en Madrid, declar…"
456,2020-03-09 23:59:53+00:00,Trump_Scandal,"RT @SethAbramson: *FACTS*

Current reported mortality rate for seasonal flu (US): 0️⃣.1️⃣%

Current reported mortality rate for Coronavirus…"
457,2020-03-09 23:59:52+00:00,omer26028830,"RT @FarhangNamdar: 🎥 Iran/ Rasht
Deadly coronary cough in front of hospital door and no bed available for admission !!!

Fallen corona pati…"
458,2020-03-09 23:59:52+00:00,Ramsky_R,RT @NorbertElekes: NEW: First two deaths from coronavirus reported in Germany.
459,2020-03-09 23:59:52+00:00,GeliMeana,"RT @bechoch: @juanrallo Una de las ventajas del coronavirus es que haya comunistas en el Gobierno.
Nadie tiene más experiencia que ellos en…"
460,2020-03-09 23:59:52+00:00,parsham99,RT @kumailn: I know the coronavirus isn’t that scary for a lot of ppl. Many of you are young &amp; healthy &amp; will be able to defeat it without…
461,2020-03-09 23:59:52+00:00,ellerysqueen,RT @HeidiNBC: Neither the CDC nor the coronavirus task force chaired by Pence would say who made the decision to forgo the WHO test that so…
462,2020-03-09 23:59:52+00:00,UProietto,"RT @Tg3web: 🔴 Conte: “Ho deciso di adottare misure più forti per tutelare la salute di tutti i cittadini. Non ci sarà più una zona rossa, c…"
463,2020-03-09 23:59:52+00:00,Sanoshi_Cross,"RT @humanworkplace: Coronavirus is teaching us that:

1) Healthcare is a right
2) Paid sick time is a right
3) Many, many people could do t…"
464,2020-03-09 23:59:52+00:00,campesino5,RT @rtsimpsons: La gente yendo a los supermercados por el coronavirus. https://t.co/ec76LnmgsH
465,2020-03-09 23:59:52+00:00,Lamariamartinez,"RT @CNNPolitics: Rep. Matt Gaetz wore a gas mask on the House floor during a vote on coronavirus response package.

Days later, Gaetz annou…"
466,2020-03-09 23:59:52+00:00,Wesleyfcb16,"RT @Ofunambulista: Isto do coronavírus debería servir para lembrar várias cousas:
1. Somos seres comunitarios. O mito do individuo autosufi…"
467,2020-03-09 23:59:52+00:00,reinaldo8501011,"@MMarreroCruz sobre el #coronavirus: Hay que trabajar con mucha responsabilidad, vigilancia y control. Es imprescin… https://t.co/P1Wb6t73gF"
468,2020-03-09 23:59:52+00:00,MendjeHapur13,"Kush Mendon Se CoronaVirus Eshte Luft Moderne , Qe Te Stuidohet Imuntiteti , Paniku , Karantina 😁😁 ... ?"
469,2020-03-09 23:59:52+00:00,rial_vanina,"RT @BernieSanders: Once a vaccine for coronavirus is developed, it should be free."
470,2020-03-09 23:59:52+00:00,SupaKana8,"RT @MewGulfSpain: 🇪🇦 Información | #FERI 

Con respecto al evento de mañana, la nota dice que solo podrán entrar personas que estén relacio…"
471,2020-03-09 23:59:52+00:00,drw1018,RT @kaitlancollins: The White House has refused to answer this question all day. Now Pence puts a deadline on it. It remains to be seen if…
472,2020-03-09 23:59:52+00:00,FRSMTT,Quante persone si ammalano (e quante muoiono) a causa dell'influenza https://t.co/YB3lN071Gl #agi
473,2020-03-09 23:59:52+00:00,PrincessBravato,"RT @brycetache: Pence just said he hasn’t been tested for the coronavirus and he doesn’t know if Trump has. 

If he’s lying, shame on him.…"
474,2020-03-09 23:59:52+00:00,snowfoxspirit,"RT @BostonJerry: If you get Coronavirus, you need to miss work.

If you miss work in a retail/service job, you get fired.

If you get fired…"
475,2020-03-09 23:59:52+00:00,_jessssrn,Coronavirus in the IE? Yah bye
476,2020-03-09 23:59:52+00:00,FloofSpikey,"RT @SethAbramson: BREAKING NEWS (CNN): DHHS Secretary Alex Azar Says He ""Could Not Give a Number"" As to How Many Americans Have Been Tested…"
477,2020-03-09 23:59:52+00:00,jojorobo58_jojo,"RT @IshatReza: I have no faith in the Ford govt having a plan, but trust the public health professionals in the province &amp; the country and…"
478,2020-03-09 23:59:52+00:00,Observatorium66,RT @AttuchLeonardo: Será que o Trump está com coronavírus?
479,2020-03-09 23:59:52+00:00,jaisparker,"RT @Mikel_Jollett: PEOPLE LISTEN:

On February 27th, Italy had 600 people infected with coronavirus.

Today, it has 10,000 cases and the en…"
480,2020-03-09 23:59:52+00:00,MickyTheMailman,#Coronavirus
481,2020-03-09 23:59:52+00:00,LilDivaz1,"RT @SoCalGal013: tRump is more concerned about giving the impression COVID-19 is not serious, than he is about protecting lives.

tRump is…"
482,2020-03-09 23:59:52+00:00,Inmasanchez24,RT @Maria5Victoria: Me apuesto lo que quieras a que cuando pille el coronavirus mi madre me dirá: eso es de tanto movil!!!
483,2020-03-09 23:59:52+00:00,PeteyForLife,"RT @officialmcafee: In the 5 months since the beginning of the Corona Virus outbreak,

3800 people
Worldwide
Have died.

In that same perio…"
484,2020-03-09 23:59:52+00:00,PollyMoak,RT @latimes: Leagues are closing access to locker rooms and clubhouses to all non-essential personnel in response to the coronavirus crisis…
485,2020-03-09 23:59:52+00:00,Jlarlat1,"RT @ToryFibs: Boris Johnson has wasted the time &amp; warning he was gifted from China in mid Feb until now

He could have used that time to bu…"
486,2020-03-09 23:59:52+00:00,BassoHannah,RT @nrarmour: US Olympic and Paralympic Committee cancels media summit for Tokyo Games because of coronavirus. Was supposed to start Sunday…
487,2020-03-09 23:59:52+00:00,greenrascal_,"@AltWASONPS Please understand the difference between estimated and confirmed.

If you take your flu stats 8% of tho… https://t.co/yaQlgTKT2J"
